Genome	Genome_type	Length	N_contigs	N50	GC_content	Completeness	Contamination	rRNA_5S	rRNA_16S	rRNA_23S	tRNAs	Genome_accession	Species_rep	Lineage	Sample_accession	Study_accession	Country	Continent	FTP_download
MGYG000004535	MAG	1710756	61	42537	51.07	91.16	0.45	94.12	99.67	11.9	19	GUT_GENOME281445	MGYG000004535	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__CAG-552;g__UBA10677;s__UBA10677 sp900767465	ERS953885	ERP012929	Israel	Asia	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/v2.0/all_genomes/MGYG0000045/MGYG000004535/genomes1/MGYG000004535.gff.gz
MGYG000004536	MAG	2335647	43	76209	61.71	98.3	0.48	0.0	8.09	0.0	20	GUT_GENOME281513	MGYG000004536	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes sp900542505	ERS953825	ERP012929	Israel	Asia	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/v2.0/all_genomes/MGYG0000045/MGYG000004536/genomes1/MGYG000004536.gff.gz
MGYG000004537	MAG	1450923	113	18974	45.3	97.8	1.1	0.0	0.0	0.0	20	GUT_GENOME281745	MGYG000004537	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__RF32;f__UBA3637;g__;s__	ERS953900	ERP012929	Israel	Asia	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/v2.0/all_genomes/MGYG0000045/MGYG000004537/genomes1/MGYG000004537.gff.gz
MGYG000004538	MAG	1759821	48	72884	30.03	98.67	1.44	0.0	0.0	0.0	19	GUT_GENOME281896	MGYG000004538	d__Bacteria;p__Firmicutes;c__Bacilli;o__ML615J-28;f__CAG-313;g__CAG-313;s__CAG-313 sp900760745	ERS953828	ERP012929	Israel	Asia	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/v2.0/all_genomes/MGYG0000045/MGYG000004538/genomes1/MGYG000004538.gff.gz
MGYG000004539	MAG	1223898	21	197242	28.43	58.59	1.57	0.0	0.0	42.32	11	GUT_GENOME281910	MGYG000004539	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-273;s__	ERS436796	ERP005534	France	Europe	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/v2.0/all_genomes/MGYG0000045/MGYG000004539/genomes1/MGYG000004539.gff.gz
MGYG000004540	MAG	1492343	48	43656	27.12	68.89	0.56	0.0	0.0	0.0	17	GUT_GENOME282112	MGYG000004540	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__TANB77;f__CAG-508;g__UMGS1754;s__UMGS1754 sp900554815	ERS436672	ERP005534	France	Europe	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/v2.0/all_genomes/MGYG0000045/MGYG000004540/genomes1/MGYG000004540.gff.gz
MGYG000004541	MAG	3519256	124	47093	34.91	99.34	0.22	93.28	0.0	0.0	9	GUT_GENOME282114	MGYG000004541	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales_A;f__Planococcaceae;g__Ureibacillus;s__Ureibacillus endophyticus	ERS436672	ERP005534	France	Europe	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/v2.0/all_genomes/MGYG0000045/MGYG000004541/genomes1/MGYG000004541.gff.gz
MGYG000004542	MAG	2142570	78	44279	60.0	98.79	0.81	94.12	0.0	11.11	19	GUT_GENOME282223	MGYG000004542	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__	ERS436771	ERP005534	France	Europe	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/v2.0/all_genomes/MGYG0000045/MGYG000004542/genomes1/MGYG000004542.gff.gz
MGYG000004543	MAG	1305060	257	6862	47.84	87.7	0.13	0.0	21.0	0.0	10	GUT_GENOME282337	MGYG000004543	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA737;s__	ERS436750	ERP005534	France	Europe	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/v2.0/all_genomes/MGYG0000045/MGYG000004543/genomes1/MGYG000004543.gff.gz
MGYG000004544	MAG	2598681	30	145611	62.01	99.52	0.0	94.96	0.0	0.0	19	GUT_GENOME282385	MGYG000004544	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes sp900290115	ERS436782	ERP005534	France	Europe	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/v2.0/all_genomes/MGYG0000045/MGYG000004544/genomes1/MGYG000004544.gff.gz
MGYG000004545	MAG	1487294	22	121410	29.85	96.63	1.12	0.0	0.0	0.0	20	GUT_GENOME282466	MGYG000004545	d__Bacteria;p__Firmicutes;c__Bacilli;o__RFN20;f__CAG-826;g__UBA4855;s__	ERS436730	ERP005534	France	Europe	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/v2.0/all_genomes/MGYG0000045/MGYG000004545/genomes1/MGYG000004545.gff.gz
MGYG000004546	MAG	1057207	140	9830	27.64	90.45	0.0	0.0	18.53	9.88	18	GUT_GENOME282467	MGYG000004546	d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__UBA660;g__CAG-460;s__CAG-460 sp900751815	ERS436730	ERP005534	France	Europe	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/v2.0/all_genomes/MGYG0000045/MGYG000004546/genomes1/MGYG000004546.gff.gz
MGYG000004547	MAG	2604006	263	15150	32.51	97.32	0.0	81.51	0.0	0.0	15	GUT_GENOME282538	MGYG000004547	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__CAG-274;g__;s__	ERS436766	ERP005534	France	Europe	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/v2.0/all_genomes/MGYG0000045/MGYG000004547/genomes1/MGYG000004547.gff.gz
MGYG000004548	MAG	2412445	75	51178	40.85	95.26	0.48	0.0	0.0	0.0	13	GUT_GENOME282610	MGYG000004548	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__AM51-8;s__AM51-8 sp900546435	ERS436774	ERP005534	France	Europe	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/v2.0/all_genomes/MGYG0000045/MGYG000004548/genomes1/MGYG000004548.gff.gz
MGYG000004549	MAG	1876970	315	7817	60.06	87.55	2.42	0.0	0.0	0.0	19	GUT_GENOME282678	MGYG000004549	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__	ERS436661	ERP005534	France	Europe	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/v2.0/all_genomes/MGYG0000045/MGYG000004549/genomes1/MGYG000004549.gff.gz
MGYG000004550	MAG	2054414	134	32198	60.15	98.12	3.3	0.0	0.0	0.0	19	GUT_GENOME282720	MGYG000004550	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__	ERS436784	ERP005534	France	Europe	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/v2.0/all_genomes/MGYG0000045/MGYG000004550/genomes1/MGYG000004550.gff.gz
MGYG000004551	MAG	1887614	33	127166	51.31	97.58	0.0	86.55	0.0	6.09	20	GUT_GENOME282790	MGYG000004551	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__CAG-138;g__Phil1;s__Phil1 sp004558525	ERS436699	ERP005534	France	Europe	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/v2.0/all_genomes/MGYG0000045/MGYG000004551/genomes1/MGYG000004551.gff.gz
MGYG000004552	MAG	2535946	32	125260	45.48	97.32	0.0	0.0	0.0	0.0	14	GUT_GENOME282843	MGYG000004552	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Frisingicoccus;s__Frisingicoccus sp900757195	ERS436754	ERP005534	France	Europe	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/v2.0/all_genomes/MGYG0000045/MGYG000004552/genomes1/MGYG000004552.gff.gz
MGYG000004553	MAG	2048308	76	43952	60.13	100.0	0.81	0.0	0.0	0.0	20	GUT_GENOME282877	MGYG000004553	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__	ERS436760	ERP005534	France	Europe	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/v2.0/all_genomes/MGYG0000045/MGYG000004553/genomes1/MGYG000004553.gff.gz
MGYG000004554	MAG	1685404	442	4329	64.66	66.92	1.79	0.0	0.0	10.94	14	GUT_GENOME282938	MGYG000004554	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__CAAEEV01;s__	ERS436787	ERP005534	France	Europe	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/v2.0/all_genomes/MGYG0000045/MGYG000004554/genomes1/MGYG000004554.gff.gz
MGYG000004555	MAG	1866920	268	9808	45.07	93.96	0.69	87.39	0.0	0.0	15	GUT_GENOME282985	MGYG000004555	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA7067;s__	ERS436744	ERP005534	France	Europe	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/v2.0/all_genomes/MGYG0000045/MGYG000004555/genomes1/MGYG000004555.gff.gz
MGYG000004556	MAG	3007191	652	5622	52.66	71.55	0.0	0.0	21.27	0.0	13	GUT_GENOME282991	MGYG000004556	d__Bacteria;p__Firmicutes_B;c__Peptococcia;o__Peptococcales;f__Peptococcaceae;g__;s__	ERS436744	ERP005534	France	Europe	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/v2.0/all_genomes/MGYG0000045/MGYG000004556/genomes1/MGYG000004556.gff.gz
MGYG000004557	MAG	2548917	123	31996	62.75	95.41	0.06	0.0	0.0	5.81	18	GUT_GENOME282994	MGYG000004557	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UBA5446;s__UBA5446 sp900545405	ERS436744	ERP005534	France	Europe	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/v2.0/all_genomes/MGYG0000045/MGYG000004557/genomes1/MGYG000004557.gff.gz
MGYG000004558	MAG	3542236	50	142206	45.52	98.34	2.34	0.0	0.0	5.3	19	GUT_GENOME283050	MGYG000004558	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__	ERS436657	ERP005534	France	Europe	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/v2.0/all_genomes/MGYG0000045/MGYG000004558/genomes1/MGYG000004558.gff.gz
MGYG000004559	MAG	2216405	151	25397	52.24	95.95	0.48	0.0	0.0	0.0	20	GUT_GENOME283113	MGYG000004559	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__CAG-831;s__	ERS436728	ERP005534	France	Europe	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/v2.0/all_genomes/MGYG0000045/MGYG000004559/genomes1/MGYG000004559.gff.gz
MGYG000004560	MAG	2385116	58	75739	43.98	96.64	1.34	94.12	0.0	11.08	19	GUT_GENOME283126	MGYG000004560	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA737;s__	ERS436716	ERP005534	France	Europe	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/v2.0/all_genomes/MGYG0000045/MGYG000004560/genomes1/MGYG000004560.gff.gz
MGYG000004561	MAG	3001921	92	54053	50.18	98.55	0.0	0.0	0.0	0.0	17	GUT_GENOME283137	MGYG000004561	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp002480935	ERS436716	ERP005534	France	Europe	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/v2.0/all_genomes/MGYG0000045/MGYG000004561/genomes1/MGYG000004561.gff.gz
MGYG000004562	MAG	1790867	45	97394	30.47	94.35	0.29	0.0	0.0	0.0	10	GUT_GENOME283163	MGYG000004562	d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Gemellaceae;g__Gemella;s__Gemella morbillorum	ERS436729	ERP005534	France	Europe	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/v2.0/all_genomes/MGYG0000045/MGYG000004562/genomes1/MGYG000004562.gff.gz
MGYG000004563	MAG	1759917	90	31401	29.79	97.6	0.0	0.0	0.0	10.05	19	GUT_GENOME283178	MGYG000004563	d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanosphaera;s__Methanosphaera sp900322125	ERS436729	ERP005534	France	Europe	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/v2.0/all_genomes/MGYG0000045/MGYG000004563/genomes1/MGYG000004563.gff.gz
MGYG000004564	MAG	2339213	90	40326	59.8	98.15	0.0	0.0	0.0	0.0	18	GUT_GENOME283183	MGYG000004564	d__Bacteria;p__Synergistota;c__Synergistia;o__Synergistales;f__Synergistaceae;g__An23;s__An23 sp900544635	ERS436729	ERP005534	France	Europe	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/v2.0/all_genomes/MGYG0000045/MGYG000004564/genomes1/MGYG000004564.gff.gz
MGYG000004565	MAG	1730330	63	38136	37.21	98.6	0.0	90.76	0.0	0.0	14	GUT_GENOME283193	MGYG000004565	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__Peptostreptococcus;s__Peptostreptococcus stomatis	ERS436729	ERP005534	France	Europe	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/v2.0/all_genomes/MGYG0000045/MGYG000004565/genomes1/MGYG000004565.gff.gz
MGYG000004566	MAG	1432751	444	3544	61.25	68.98	1.96	0.0	0.0	0.0	18	GUT_GENOME283194	MGYG000004566	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Actinomycetaceae;g__Pauljensenia;s__Pauljensenia cardiffensis	ERS436729	ERP005534	France	Europe	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/v2.0/all_genomes/MGYG0000045/MGYG000004566/genomes1/MGYG000004566.gff.gz
MGYG000004567	MAG	1846571	23	232531	67.83	99.19	0.0	0.0	0.0	0.0	20	GUT_GENOME283200	MGYG000004567	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Olsenella_E;s__Olsenella_E sp002159735	ERS436729	ERP005534	France	Europe	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/v2.0/all_genomes/MGYG0000045/MGYG000004567/genomes1/MGYG000004567.gff.gz
MGYG000004568	MAG	818834	4	254146	44.62	63.25	0.85	0.0	99.74	99.15	20	GUT_GENOME283270	MGYG000004568	d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Saccharimonadaceae;g__UBA2834;s__UBA2834 sp004561445	ERS436753	ERP005534	France	Europe	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/v2.0/all_genomes/MGYG0000045/MGYG000004568/genomes1/MGYG000004568.gff.gz
MGYG000004569	MAG	2389314	44	87970	47.31	97.04	0.54	0.0	0.0	0.0	20	GUT_GENOME283276	MGYG000004569	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__RF16;s__RF16 sp900556095	ERS436753	ERP005534	France	Europe	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/v2.0/all_genomes/MGYG0000045/MGYG000004569/genomes1/MGYG000004569.gff.gz
MGYG000004570	MAG	2364040	21	169947	39.56	97.55	0.0	0.0	0.0	0.0	20	GUT_GENOME283282	MGYG000004570	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Treponemataceae;g__Treponema_D;s__Treponema_D berlinense	ERS436753	ERP005534	France	Europe	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/v2.0/all_genomes/MGYG0000045/MGYG000004570/genomes1/MGYG000004570.gff.gz
MGYG000004571	MAG	2289596	116	31492	45.51	89.55	0.56	0.0	0.0	0.0	20	GUT_GENOME283286	MGYG000004571	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__UBA6382;s__UBA6382 sp900557555	ERS436753	ERP005534	France	Europe	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/v2.0/all_genomes/MGYG0000045/MGYG000004571/genomes1/MGYG000004571.gff.gz
MGYG000004572	MAG	2070764	349	7833	57.08	81.82	1.02	0.0	0.0	0.0	15	GUT_GENOME283320	MGYG000004572	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnoclostridium_B;s__	ERS436781	ERP005534	France	Europe	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/v2.0/all_genomes/MGYG0000045/MGYG000004572/genomes1/MGYG000004572.gff.gz
MGYG000004573	MAG	2473880	50	70513	38.07	97.04	0.0	0.0	61.64	0.0	20	GUT_GENOME283366	MGYG000004573	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__F082;g__F082;s__F082 sp002633315	ERS436741	ERP005534	France	Europe	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/v2.0/all_genomes/MGYG0000045/MGYG000004573/genomes1/MGYG000004573.gff.gz
MGYG000004574	MAG	981979	304	3491	58.98	68.21	2.42	86.55	59.17	8.58	13	GUT_GENOME283369	MGYG000004574	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomethylophilaceae;g__UBA71;s__	ERS436741	ERP005534	France	Europe	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/v2.0/all_genomes/MGYG0000045/MGYG000004574/genomes1/MGYG000004574.gff.gz
MGYG000004575	MAG	2401940	299	12520	60.07	81.63	3.53	0.0	0.0	71.56	17	GUT_GENOME283379	MGYG000004575	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UBA5446;s__	ERS436741	ERP005534	France	Europe	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/v2.0/all_genomes/MGYG0000045/MGYG000004575/genomes1/MGYG000004575.gff.gz
MGYG000004576	MAG	1493613	14	152071	58.14	89.82	0.0	0.0	0.0	0.0	18	GUT_GENOME283386	MGYG000004576	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__CAG-917;g__UMGS1688;s__UMGS1688 sp900553825	ERS436741	ERP005534	France	Europe	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/v2.0/all_genomes/MGYG0000045/MGYG000004576/genomes1/MGYG000004576.gff.gz
MGYG000004577	MAG	1362274	420	3812	67.57	68.87	1.92	0.0	0.0	0.0	20	GUT_GENOME283410	MGYG000004577	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Olsenella_E;s__	ERS436741	ERP005534	France	Europe	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/v2.0/all_genomes/MGYG0000045/MGYG000004577/genomes1/MGYG000004577.gff.gz
MGYG000004578	MAG	1540237	32	81601	48.55	88.26	0.0	0.0	51.86	0.0	19	GUT_GENOME283543	MGYG000004578	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__CAG-552;g__UMGS1795;s__UMGS1795 sp900553555	ERS436731	ERP005534	France	Europe	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/v2.0/all_genomes/MGYG0000045/MGYG000004578/genomes1/MGYG000004578.gff.gz
MGYG000004581	MAG	2727117	137	33546	43.92	92.68	1.4	0.0	0.0	0.0	15	GUT_GENOME283626	MGYG000004581	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Coprococcus_A;s__Coprococcus_A sp900548825	ERS436723	ERP005534	France	Europe	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/v2.0/all_genomes/MGYG0000045/MGYG000004581/genomes1/MGYG000004581.gff.gz
MGYG000004582	MAG	2816599	57	64261	49.47	100.0	0.17	0.0	0.0	5.54	16	GUT_GENOME283627	MGYG000004582	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-81;s__	ERS436723	ERP005534	France	Europe	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/v2.0/all_genomes/MGYG0000045/MGYG000004582/genomes1/MGYG000004582.gff.gz
MGYG000004583	MAG	2152914	245	13102	60.31	94.15	3.7	0.0	0.0	0.0	19	GUT_GENOME283633	MGYG000004583	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__	ERS436723	ERP005534	France	Europe	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/v2.0/all_genomes/MGYG0000045/MGYG000004583/genomes1/MGYG000004583.gff.gz
MGYG000004584	MAG	2044723	263	11759	62.55	97.74	1.76	94.12	0.0	0.0	18	GUT_GENOME283696	MGYG000004584	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Enorma;s__Enorma sp900751795	ERS436759	ERP005534	France	Europe	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/v2.0/all_genomes/MGYG0000045/MGYG000004584/genomes1/MGYG000004584.gff.gz
MGYG000004585	MAG	1905101	37	82032	39.91	98.13	0.0	94.12	0.0	0.0	19	GUT_GENOME283701	MGYG000004585	d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__Methanobacterium sp000499765	ERS436759	ERP005534	France	Europe	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/v2.0/all_genomes/MGYG0000045/MGYG000004585/genomes1/MGYG000004585.gff.gz
MGYG000004586	MAG	2425197	368	9354	43.71	91.38	1.57	94.12	0.0	11.21	16	GUT_GENOME283775	MGYG000004586	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus_C;s__	ERS436798	ERP005534	France	Europe	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/v2.0/all_genomes/MGYG0000045/MGYG000004586/genomes1/MGYG000004586.gff.gz
MGYG000004587	MAG	2560840	48	106860	47.28	95.3	0.0	0.0	0.0	0.0	16	GUT_GENOME283937	MGYG000004587	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__UBA1409;s__UBA1409 sp900553675	ERS436791	ERP005534	France	Europe	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/v2.0/all_genomes/MGYG0000045/MGYG000004587/genomes1/MGYG000004587.gff.gz
MGYG000004588	MAG	3452051	111	55563	51.35	92.79	0.51	92.44	0.0	0.0	18	GUT_GENOME284003	MGYG000004588	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp900317685	ERS436706	ERP005534	France	Europe	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/v2.0/all_genomes/MGYG0000045/MGYG000004588/genomes1/MGYG000004588.gff.gz
MGYG000004589	MAG	2344590	132	26015	53.52	95.57	1.96	0.0	32.55	0.0	17	GUT_GENOME284015	MGYG000004589	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA2856;s__UBA2856 sp009696445	ERS436706	ERP005534	France	Europe	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/v2.0/all_genomes/MGYG0000045/MGYG000004589/genomes1/MGYG000004589.gff.gz
MGYG000004590	MAG	2013255	162	20609	60.0	94.24	0.81	0.0	0.0	0.0	20	GUT_GENOME284123	MGYG000004590	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__	ERS436743	ERP005534	France	Europe	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/v2.0/all_genomes/MGYG0000045/MGYG000004590/genomes1/MGYG000004590.gff.gz
MGYG000004591	MAG	1815806	20	154816	36.46	98.1	0.0	0.0	0.0	0.0	20	GUT_GENOME284185	MGYG000004591	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Bulleidia;s__	ERS436683	ERP005534	France	Europe	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/v2.0/all_genomes/MGYG0000045/MGYG000004591/genomes1/MGYG000004591.gff.gz
MGYG000004592	MAG	1743923	51	57684	61.16	95.73	1.61	0.0	0.0	0.0	20	GUT_GENOME284201	MGYG000004592	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__UMGS1293;s__	ERS436725	ERP005534	France	Europe	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/v2.0/all_genomes/MGYG0000045/MGYG000004592/genomes1/MGYG000004592.gff.gz
MGYG000004593	MAG	2619374	52	62755	44.16	98.87	0.97	0.0	0.0	0.0	15	GUT_GENOME284285	MGYG000004593	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-194;s__CAG-194 sp000432915	ERS436712	ERP005534	France	Europe	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/v2.0/all_genomes/MGYG0000045/MGYG000004593/genomes1/MGYG000004593.gff.gz
